Filename,Label,mean_pixel_intensity,std_pixel_intensity,entropy,edge_density,center_brightness,is_augmented,Image URL
VMild_D_9427,VMilddemented,69.01872253,80.00004597,3.049423564,0.110916138,139.5964966,FALSE,https://drive.google.com/uc?export=view&id=1bh6da17VWnLLlLsFgYmQgNCAaCPnsMR5
VMild_D_9428,VMilddemented,59.50253296,68.76771607,2.9629256,0.091629028,116.2803955,FALSE,https://drive.google.com/uc?export=view&id=1Ct-fTy5TCJqnsHJ-BgBXoG8OJW61CROa
VMild_D_9429,VMilddemented,73.43295288,83.91565733,3.018237849,0.095596313,161.8959961,FALSE,https://drive.google.com/uc?export=view&id=1CbgAgg6nDjjhYuojkXSuFbolk8TUNYnZ
VMild_D_9430,VMilddemented,71.91818237,82.70649071,3.031663396,0.09815979,148.569458,FALSE,https://drive.google.com/uc?export=view&id=14pAPr3PEmvDkPsizZPGDIw9Eb0KfcGi5
VMild_D_9431,VMilddemented,71.40565491,83.07181748,2.99227144,0.101348877,150.7774658,FALSE,https://drive.google.com/uc?export=view&id=1XubJexDNaOETTkchStWbdcuJjS3fZSMF
VMild_D_9432,VMilddemented,76.77200317,87.68824297,2.99521913,0.099319458,162.0703735,FALSE,https://drive.google.com/uc?export=view&id=1yYTP8i3zt_VLkXtRetsaT6tJp7WC5RdR
VMild_D_9433,VMilddemented,70.99362183,82.45486375,3.022529737,0.102920532,144.9772949,FALSE,https://drive.google.com/uc?export=view&id=1THNqAPMAYaBHzN9OBVwipMyt3jDANZ79
VMild_D_9434,VMilddemented,62.50895691,73.39881864,2.977032918,0.099731445,125.1199341,FALSE,https://drive.google.com/uc?export=view&id=1ks_XGourZfyEuzhinAHKgf9yYj7fD5WF
VMild_D_9435,VMilddemented,61.47212219,72.95405377,2.992093666,0.095275879,133.0505981,FALSE,https://drive.google.com/uc?export=view&id=16YtVxE03PoblLk6H1MlZJVq1aLkT9tIA
VMild_D_9436,VMilddemented,74.87388611,86.84644655,2.976317591,0.093948364,151.3563843,FALSE,https://drive.google.com/uc?export=view&id=1dycUxejnoBVhD7GSGEVX-1SDMtooMmXR
VMild_D_9437,VMilddemented,78.1782074,86.77000172,2.975322776,0.088424683,163.8272705,FALSE,https://drive.google.com/uc?export=view&id=1a6ZHsZXpN5Ty0Vjr7HnKvH__XwXuEJqo
VMild_D_9438,VMilddemented,77.23484802,86.8962814,2.98238379,0.101364136,166.1610718,FALSE,https://drive.google.com/uc?export=view&id=1mEiIuC24KIpt-d6itdDMEJxys5D_oNEc
VMild_D_9439,VMilddemented,75.9362793,87.58025824,2.991718311,0.099990845,159.4033203,FALSE,https://drive.google.com/uc?export=view&id=1uwmhEjdv6xYL4ITZQFNv3RFfIYZYW1QL
VMild_D_9440,VMilddemented,73.53770447,82.79408356,3.009488579,0.098526001,158.1143799,FALSE,https://drive.google.com/uc?export=view&id=1e0MX_PcjCx-Po_nAMtNlMeRXmsRXa0JO
VMild_D_9441,VMilddemented,69.38861084,82.49926026,3.016223705,0.105606079,145.3144531,FALSE,https://drive.google.com/uc?export=view&id=1s9qMT4eh4yC2SjNRCRLSFxDtvKmsM_KF
VMild_D_9442,VMilddemented,63.50866699,76.76640906,2.976149217,0.093505859,126.6582642,FALSE,https://drive.google.com/uc?export=view&id=1d_3Dla8Nt5WbsASw-IHArLmLKHrwGK18
VMild_D_9443,VMilddemented,73.35415649,81.96928668,3.001750224,0.099121094,153.3515625,FALSE,https://drive.google.com/uc?export=view&id=1KJRQCIqh40Ob1DbkUVn7J84bbC4WM76N
VMild_D_9444,VMilddemented,73.65228271,84.49156573,3.013873612,0.097122192,155.2582397,FALSE,https://drive.google.com/uc?export=view&id=125Exj32RWAaHyZR4enj9yfMNKL2v5whh
VMild_D_9445,VMilddemented,62.68910217,71.6791594,3.002397471,0.101394653,127.9734497,FALSE,https://drive.google.com/uc?export=view&id=1kkczjT_cm5z4btX9qpoiJSIFcVYKNz-l
VMild_D_9446,VMilddemented,78.26278687,85.81254199,3.015812945,0.096939087,164.9286499,FALSE,https://drive.google.com/uc?export=view&id=111L5C6wppFkfziqYnNt-0EcKUTeSgD9H
VMild_D_9447,VMilddemented,70.60798645,82.13833856,3.009223219,0.097457886,139.9602051,FALSE,https://drive.google.com/uc?export=view&id=12W2kilC4tux8tKcTYp3lWbsI-vPXH9Iu
VMild_D_9448,VMilddemented,64.48733521,71.13695475,2.969750838,0.101257324,134.1940308,FALSE,https://drive.google.com/uc?export=view&id=1catuMPFGx3sU2K-F6BszbpkRaIRUG-nF
VMild_D_9449,VMilddemented,66.86116028,79.04868793,3.026397648,0.101730347,139.2250366,FALSE,https://drive.google.com/uc?export=view&id=15bG7qdqBLO0XKPDBdIEC3jZZO6lH8Mw2
VMild_D_9450,VMilddemented,73.41026306,84.93486797,2.992257842,0.098999023,154.112854,FALSE,https://drive.google.com/uc?export=view&id=10lE7EefhfOAGEabvb0nilxaQEDpjiiY-
VMild_D_9451,VMilddemented,76.56321716,87.75448641,2.993565385,0.094497681,147.7868042,FALSE,https://drive.google.com/uc?export=view&id=1U2u55YVMTqHczH4iC3BV4zxaGeFES0Pc
VMild_D_9452,VMilddemented,76.12760925,87.07754865,3.001095485,0.10005188,158.538208,FALSE,https://drive.google.com/uc?export=view&id=1J30Z-Hlm8Pn8iiPu4c4Eb5J8J2GYnqvV
VMild_D_9453,VMilddemented,73.1947937,83.10796837,3.005065159,0.099914551,155.9066772,FALSE,https://drive.google.com/uc?export=view&id=1Jv-LaWFF-zna48Zs_KU5aeCesbk7lp8x
VMild_D_9454,VMilddemented,79.60641479,89.39995177,3.004717381,0.100036621,167.0200195,FALSE,https://drive.google.com/uc?export=view&id=1xmZXNadyePHHs8jlauhgsO1ht9qonide
VMild_D_9455,VMilddemented,63.29489136,72.59734538,2.998725647,0.091567993,134.536438,FALSE,https://drive.google.com/uc?export=view&id=1nsVH6dLICxYbaeMXQ1YG4sX_Ml1AJzT1
VMild_D_9456,VMilddemented,76.49737549,85.91595589,2.999895187,0.091934204,153.5993652,FALSE,https://drive.google.com/uc?export=view&id=1iSxG6OtWV0oOyV4lY9h4mBNXx0yuWJiy
VMild_D_9457,VMilddemented,71.38072205,82.8633034,3.003025221,0.099273682,147.4817505,FALSE,https://drive.google.com/uc?export=view&id=1a4VRevgMeNYKLuxHLNO94C-h2Vxr9g53
VMild_D_9458,VMilddemented,70.52355957,81.42577569,3.016681434,0.101593018,149.9224854,FALSE,https://drive.google.com/uc?export=view&id=1rph-OaQSL7pPY2QZPN49SVu4nCr0IxWl
VMild_D_9459,VMilddemented,71.0128479,82.31899044,3.044938491,0.11340332,148.451355,FALSE,https://drive.google.com/uc?export=view&id=1aV4ZVSGWfAx5a6SWe9Dpb1_N67MHj6Cg
VMild_D_9460,VMilddemented,76.27532959,85.3419524,2.997003631,0.099090576,163.3892822,FALSE,https://drive.google.com/uc?export=view&id=1XS-d4K2Q90moOL70cyICEzRmAgP5K7jy
VMild_D_9461,VMilddemented,75.20098877,84.38122613,3.019026915,0.100997925,161.0819702,FALSE,https://drive.google.com/uc?export=view&id=1prR-G9Vml1vIhsdw2_pGpzeq9CzI8s4u
VMild_D_9462,VMilddemented,71.26637268,83.31362298,2.963376546,0.095199585,141.8938599,FALSE,https://drive.google.com/uc?export=view&id=1lcLlcg8bJ8qvTYSTZL8VP2L56mF3EV-a
VMild_D_9463,VMilddemented,55.02903748,66.42359008,2.877266336,0.090896606,107.0083618,FALSE,https://drive.google.com/uc?export=view&id=14q_b_oj5Ux9RB6jAVF1uSWT7419FPgz6
VMild_D_9464,VMilddemented,79.30255127,90.80340678,2.967061901,0.092346191,165.5400391,FALSE,https://drive.google.com/uc?export=view&id=1ECNqvd3jBNSqtg4ERq2U253vQV9Fv4kY
VMild_D_9465,VMilddemented,71.60139465,83.14399805,3.03709523,0.102279663,151.7231445,FALSE,https://drive.google.com/uc?export=view&id=1xcX2YHdC6Ijhoc1sNuj91m7RMwBk2AUv
VMild_D_9466,VMilddemented,73.57952881,85.23152632,2.989906142,0.099349976,152.092041,FALSE,https://drive.google.com/uc?export=view&id=1LLUKYR-ODNRvQ1p8fHKLI8Qa2knIZ2re
VMild_D_9467,VMilddemented,76.49772644,85.0753258,2.997029525,0.096801758,163.5855103,FALSE,https://drive.google.com/uc?export=view&id=1fJfiiPmJCY1VQ6r0HudCsxP48UVoTBuN
VMild_D_9468,VMilddemented,80.31945801,88.87855798,2.966841123,0.094955444,174.1459351,FALSE,https://drive.google.com/uc?export=view&id=1zJCcJ21JaD2DSYmaxUy9SbvP3K0KBt5b
VMild_D_9469,VMilddemented,72.83770752,84.21615852,2.978538221,0.092086792,156.8679199,FALSE,https://drive.google.com/uc?export=view&id=1ZlLvyVJcju-zhwkEEudtT1fdRYS8L_HK
VMild_D_9470,VMilddemented,79.65660095,88.77260375,2.960280371,0.092651367,166.5879517,FALSE,https://drive.google.com/uc?export=view&id=1af8HC11BpwnZbhzoS4xSjuEw2aplldOa
VMild_D_9471,VMilddemented,77.67547607,85.07299758,3.014655834,0.102935791,159.8386841,FALSE,https://drive.google.com/uc?export=view&id=1RlNXiAz0AnIbcSvKwa_eoAr5pWzLt1xC
VMild_D_9472,VMilddemented,72.24481201,82.48371627,3.008868766,0.100280762,144.8568726,FALSE,https://drive.google.com/uc?export=view&id=1XC0wETJKVhKXPs1SEXtC81e-ivqkG8zm
VMild_D_9473,VMilddemented,80.86845398,89.53953292,2.957365804,0.090377808,173.0580444,FALSE,https://drive.google.com/uc?export=view&id=1E6HIWiDnEAGm0ZvtxCuyFCarn-TXWCTL
VMild_D_9474,VMilddemented,68.3767395,82.45758911,2.976004731,0.089172363,129.086731,FALSE,https://drive.google.com/uc?export=view&id=1N-lD4X-a8LB_QODDuCcVMCcf6TFG5nMd
VMild_D_9475,VMilddemented,43.96224976,53.64177032,2.848058701,0.089706421,83.75476074,FALSE,https://drive.google.com/uc?export=view&id=18-jfkrZH1OIq6tFVgIpppguGlwFqVVe9
VMild_D_9476,VMilddemented,71.63475037,83.49198958,3.015583607,0.104400635,146.9735107,FALSE,https://drive.google.com/uc?export=view&id=1E183q_Ud82ekYIhuDOz0K-oC5AdcuO8g
VMild_D_9477,VMilddemented,75.02656555,83.55968446,3.014624208,0.099639893,147.265564,FALSE,https://drive.google.com/uc?export=view&id=1L0WEmxp0rkR7rA_atZLTBQU9awxSn6Ob
VMild_D_9478,VMilddemented,73.5059967,83.35590741,3.000736927,0.091583252,152.2849121,FALSE,https://drive.google.com/uc?export=view&id=1v3euISvbvM6duvBe6MycutXFiLXTtGce
VMild_D_9479,VMilddemented,65.62278748,76.94621379,2.947061721,0.09072876,131.7579346,FALSE,https://drive.google.com/uc?export=view&id=17jBU_NSnygXTcrSCwaAJzFmbMaNApSM6
VMild_D_9480,VMilddemented,69.78645325,84.430604,2.944915411,0.094619751,135.0265503,FALSE,https://drive.google.com/uc?export=view&id=1NNyw7K4FNlWUxH5yNXuOUtmZLm2QLEJx
VMild_D_9481,VMilddemented,65.53219604,78.67766551,3.003361658,0.106964111,144.4893799,FALSE,https://drive.google.com/uc?export=view&id=1qY2XPwpV-6IX60VMKXbkZ9p8Ium8sg8N
VMild_D_9482,VMilddemented,76.0488739,85.30240329,3.033440076,0.106796265,164.0690308,FALSE,https://drive.google.com/uc?export=view&id=1qLWSpGmqEyJZeHdN8dHHVZvQeyn0JHEv
VMild_D_9483,VMilddemented,72.13606262,81.67569183,2.990263756,0.095825195,153.3761597,FALSE,https://drive.google.com/uc?export=view&id=1xmxTa6Md9Suz7KCqXTDXfhW_-j8vhtlt
VMild_D_9484,VMilddemented,68.56661987,80.37594287,2.993388402,0.095108032,141.2485962,FALSE,https://drive.google.com/uc?export=view&id=1e8N9_pRbdIuG7GWNvsrG_bapRKxtoURv
VMild_D_9485,VMilddemented,70.70361328,82.73227181,3.00964405,0.104705811,147.3931885,FALSE,https://drive.google.com/uc?export=view&id=1X8cpUvMLsMYYrFc0G3fVMbKLV6ZaKBQN
VMild_D_9486,VMilddemented,67.88208008,80.6265493,2.979745375,0.095108032,142.3892212,FALSE,https://drive.google.com/uc?export=view&id=1IpAOkXYCjhpBdnVIu9slBF3Jo4pkArCR
VMild_D_9487,VMilddemented,70.73266602,81.9172182,3.031850237,0.104644775,143.6298218,FALSE,https://drive.google.com/uc?export=view&id=1Y1kZNd4T0q4QxtBUZ4jBn-f1iag5HDFg
VMild_D_9488,VMilddemented,68.45965576,79.88689298,3.031819576,0.096298218,143.2489624,FALSE,https://drive.google.com/uc?export=view&id=1dyvtTJAk-HFw216lPQNNC_LfGvSDLFU5
VMild_D_9489,VMilddemented,73.09968567,83.1072911,2.998601217,0.100234985,150.367981,FALSE,https://drive.google.com/uc?export=view&id=1ZqftWqBT5KX8lEO2TZp5PS2oegTIr8k0
VMild_D_9490,VMilddemented,69.85401917,83.2518932,2.990984005,0.096603394,139.7957764,FALSE,https://drive.google.com/uc?export=view&id=1AQHvNZzAj2btzasfeoVyzX_IPcDVY3M0
VMild_D_9491,VMilddemented,69.58843994,80.08346642,2.988589966,0.098999023,144.9107056,FALSE,https://drive.google.com/uc?export=view&id=12mhu957jKIzc3ibSHdBcidrsgOZF6_Rn
VMild_D_9492,VMilddemented,68.30543518,79.77625735,3.005297065,0.096069336,142.3447876,FALSE,https://drive.google.com/uc?export=view&id=1umKmafDKVkbgl0CmTyouQbFaV4VSG8H9
VMild_D_9493,VMilddemented,64.85864258,79.20269311,3.022790237,0.104309082,140.4025269,FALSE,https://drive.google.com/uc?export=view&id=1s6I9RTz7x-4n-h7QnvWkbfK47no6oP9p
VMild_D_9494,VMilddemented,70.73114014,83.52142632,2.980157722,0.096038818,145.8723145,FALSE,https://drive.google.com/uc?export=view&id=1io52O-8OtWMWvCk9dwTdJylVlvLRlS6r
VMild_D_9495,VMilddemented,77.62678528,87.54017323,2.971987949,0.097351074,159.8174438,FALSE,https://drive.google.com/uc?export=view&id=162DQ0DiRwsth1mEl76Wz5gh9CWpx561F
VMild_D_9496,VMilddemented,78.26019287,87.31475623,2.975613174,0.092636108,169.293335,FALSE,https://drive.google.com/uc?export=view&id=11X4a50nxZ2roFZ0Ssi9MazsF54m4pXVw
VMild_D_9497,VMilddemented,77.23423767,88.00960447,2.996613911,0.098648071,165.8839722,FALSE,https://drive.google.com/uc?export=view&id=1q8PkBOSSgKIQyG9KZL04JKzcJK8HfQzo
VMild_D_9498,VMilddemented,68.71347046,81.37994525,3.004934518,0.097396851,145.0053101,FALSE,https://drive.google.com/uc?export=view&id=1moSwF3pMY5peg52zHL1mBGNshij_a9Nv
VMild_D_9499,VMilddemented,57.46456909,67.75849211,2.929339473,0.094619751,120.3328857,FALSE,https://drive.google.com/uc?export=view&id=1UTmywSqsjdRdMfmF6eugmjCDa4UAHoM2
VMild_D_9500,VMilddemented,77.48616028,87.21535186,2.989429349,0.093673706,158.9207153,FALSE,https://drive.google.com/uc?export=view&id=11tSKgrXfQiRZ_ZGsbqFAYnujO0RZLQSu
VMild_D_9501,VMilddemented,66.19752502,79.78223784,3.015256956,0.101974487,134.7922974,FALSE,https://drive.google.com/uc?export=view&id=1J0LkQhdkOmkol8QEg8ZDAI4igxLwr5RK
VMild_D_9502,VMilddemented,73.41990662,83.62767215,3.003588862,0.098220825,155.1585083,FALSE,https://drive.google.com/uc?export=view&id=1ZS3av9TduR05uSKjIQ9e0FnzEmIl3X2F
VMild_D_9503,VMilddemented,62.86564636,76.96851686,2.919028213,0.094787598,115.3106079,FALSE,https://drive.google.com/uc?export=view&id=12fwH5vDwLdRb2Aa8zgDKgL3NakDANoTB
VMild_D_9504,VMilddemented,69.80186462,81.27053228,3.040904063,0.109970093,141.9459839,FALSE,https://drive.google.com/uc?export=view&id=1GV2P7SU-9i-AoVIYaJM1faOwvomboF5h
VMild_D_9505,VMilddemented,56.83396912,65.97031549,2.952051115,0.093414307,111.6864624,FALSE,https://drive.google.com/uc?export=view&id=1fXTt2FWeG4rDgJyKpqqnI8JTfVShxcZ5
VMild_D_9506,VMilddemented,74.0773468,85.00263784,3.018763816,0.095016479,163.9204102,FALSE,https://drive.google.com/uc?export=view&id=1qZC3-Y1iXTaYDd7PaZN_Tl8ctVRsKrqg
VMild_D_9507,VMilddemented,72.67550659,83.91919667,3.037454242,0.102386475,152.0934448,FALSE,https://drive.google.com/uc?export=view&id=1hmdUZZ4H0kFOS8M2gsaldKDm9A8k_y2W
VMild_D_9508,VMilddemented,71.24346924,83.13585026,2.987107011,0.101898193,150.9707642,FALSE,https://drive.google.com/uc?export=view&id=1iw8BpvRydTd_vudKXAXwBuC9MC6CIsyl
VMild_D_9509,VMilddemented,76.47753906,87.63232121,2.988580108,0.09854126,161.8169556,FALSE,https://drive.google.com/uc?export=view&id=1C4Yf9cTRGD2EGSQgU9RPckm8xHYUx1Pd
VMild_D_9510,VMilddemented,69.28198242,81.14472775,3.006861784,0.099609375,141.7790527,FALSE,https://drive.google.com/uc?export=view&id=1XOpcmBnyIfOrIVl31OO5ORbEbC6_n7cT
VMild_D_9511,VMilddemented,72.99624634,82.32904457,3.01452444,0.09526062,148.4935303,FALSE,https://drive.google.com/uc?export=view&id=1EuylIfdWZE6k3zjlvAyT0-CpwQPE7M88
VMild_D_9512,VMilddemented,44.04678345,52.79267792,2.842901561,0.076965332,96.11828613,FALSE,https://drive.google.com/uc?export=view&id=1YKecohx44hYdibHsehxrTIwtSy1eu41h
VMild_D_9513,VMilddemented,75.24760437,87.57984561,2.985595379,0.092407227,152.8867188,FALSE,https://drive.google.com/uc?export=view&id=1tS9vdklf5R1LMdPbUY3oczM6aBvPH6Yc
VMild_D_9514,VMilddemented,78.85957336,88.14405655,2.985928841,0.092712402,167.4474487,FALSE,https://drive.google.com/uc?export=view&id=1frvUjs9tRIFr-c3WFKjgDGYYKWvptZGC
VMild_D_9515,VMilddemented,77.08117676,87.20184048,2.971627684,0.098388672,167.2994385,FALSE,https://drive.google.com/uc?export=view&id=19jvwq_MkHAgo-ZjnDG0-k47KM-M76DrO
VMild_D_9516,VMilddemented,74.39704895,85.94320821,2.97647963,0.100341797,156.7108154,FALSE,https://drive.google.com/uc?export=view&id=1vHtUG5LZ595RmAH3nkjjfBZmWoeBfaAb
VMild_D_9517,VMilddemented,66.22885132,74.81786169,2.970437793,0.090209961,143.3363037,FALSE,https://drive.google.com/uc?export=view&id=1yJaE7vSgocLdg6LZ9czhuQq6sYLHPHGR
VMild_D_9518,VMilddemented,70.28707886,83.84421397,3.022209556,0.106765747,147.796936,FALSE,https://drive.google.com/uc?export=view&id=1xA7oYVGwE4PVOugD2GbhPyN8vzPEks2C
VMild_D_9519,VMilddemented,64.6391449,78.93805778,2.964611215,0.091659546,129.621521,FALSE,https://drive.google.com/uc?export=view&id=1ikCUUfLiUuyHa5vNmYf9WkAO7aUlNzhB
VMild_D_9520,VMilddemented,75.02752686,84.12109188,3.006904673,0.100280762,158.5291138,FALSE,https://drive.google.com/uc?export=view&id=1IX42B8CztVA-5A6xUjy1SDc8k9d9U0Td
VMild_D_9521,VMilddemented,73.35673523,84.42781323,3.011097312,0.096557617,154.980896,FALSE,https://drive.google.com/uc?export=view&id=1EOSqsGChtHDWKuw2dNWZA_WVaCefiNR9
VMild_D_9522,VMilddemented,72.3302002,80.99942473,2.968088591,0.091659546,146.2681274,FALSE,https://drive.google.com/uc?export=view&id=11_OrplfzoJYluzkBqjEItTLpp9cwiBje
VMild_D_9523,VMilddemented,49.09121704,56.82528206,2.859176073,0.070907593,103.6343384,FALSE,https://drive.google.com/uc?export=view&id=1bpNEdq-EkMVh-6XMAJ9AqEAZxKWzBNTn
VMild_D_9524,VMilddemented,78.42047119,86.03624507,3.001734802,0.097244263,167.348877,FALSE,https://drive.google.com/uc?export=view&id=1aBsIKGto_0wOdZQBylEBjrxPAn9B9knM
VMild_D_9525,VMilddemented,71.15603638,83.14889503,3.010042269,0.096817017,141.8376465,FALSE,https://drive.google.com/uc?export=view&id=19ngV7BQSAWjy8SLbeYV1DXZVDbAgjVwW
VMild_D_9526,VMilddemented,66.6887207,73.77361868,2.980327079,0.100006104,138.6158447,FALSE,https://drive.google.com/uc?export=view&id=1woc2LxHX34RaZXZiAv37o9qpVv7H-GBt
VMild_D_9527,VMilddemented,68.01274109,80.64171853,3.035834367,0.104385376,141.5626221,FALSE,https://drive.google.com/uc?export=view&id=1pC4IzzV1wuwNirv8RtS6JwycykGEQRMh
VMild_D_9528,VMilddemented,71.98815918,84.02401525,2.986911629,0.098388672,152.0493774,FALSE,https://drive.google.com/uc?export=view&id=1MkPSlRukDQnv_RmsywQ1m56c1ubxqYVO
VMild_D_9529,VMilddemented,74.26208496,86.04141714,2.97857254,0.092315674,144.7810059,FALSE,https://drive.google.com/uc?export=view&id=1dsARt6eREOc48ns9O4y1-UB4aJyrdoz7
VMild_D_9530,VMilddemented,74.05499268,85.09696526,2.992943945,0.097595215,156.0186768,FALSE,https://drive.google.com/uc?export=view&id=1dleUnNUB3rT22cVibMA4K5_76Tn8mqSb
VMild_D_9531,VMilddemented,76.6599884,87.18990379,3.021394696,0.103378296,163.9609985,FALSE,https://drive.google.com/uc?export=view&id=1LQp7BOiOKN8r1fDN3lpXE7ysSyvV5Phl
VMild_D_9532,VMilddemented,78.91905212,89.34185232,2.995416119,0.097854614,166.1435547,FALSE,https://drive.google.com/uc?export=view&id=10pnaxeCS0gp_YinnEZC9Xy6zY80PprNc
VMild_D_9533,VMilddemented,65.69589233,75.85361509,3.009828828,0.094955444,140.1778564,FALSE,https://drive.google.com/uc?export=view&id=1K_OFizAinjConUuJmxvdrMs1V47FfsfB
VMild_D_9534,VMilddemented,78.81816101,87.94380319,2.997932855,0.087921143,157.5180054,FALSE,https://drive.google.com/uc?export=view&id=1kt8MNEMrEODIxlTbSw0WIcFVnEWg2sZ9
VMild_D_9535,VMilddemented,71.6714325,83.57072916,3.010094235,0.097839355,147.9251099,FALSE,https://drive.google.com/uc?export=view&id=1ubECYoc2zZM6GUzZODjkVgP7GmwDHBEu
VMild_D_9536,VMilddemented,68.31181335,78.90415675,3.008177959,0.10017395,145.2223511,FALSE,https://drive.google.com/uc?export=view&id=13l6842tsBXPFye0yvUW9iymjMX3BuNTR
VMild_D_9537,VMilddemented,62.27610779,72.4805081,2.990834881,0.109024048,130.7608032,FALSE,https://drive.google.com/uc?export=view&id=1iDQ30Voq7uC69La0Nam8bqXBkfd_ShE_
VMild_D_9538,VMilddemented,75.87663269,85.3771938,2.984676953,0.098449707,164.5223389,FALSE,https://drive.google.com/uc?export=view&id=1AiZ0UvKEEHTRH7BVDHkojiqXAkAz3NWD
VMild_D_9539,VMilddemented,74.44882202,83.72235365,3.014924985,0.102111816,158.7258911,FALSE,https://drive.google.com/uc?export=view&id=1bSno2f-Q6a0L4Dn5-t2_xbfKGjaj3c2J
VMild_D_9540,VMilddemented,70.47262573,83.20063641,2.951669609,0.094421387,139.7597656,FALSE,https://drive.google.com/uc?export=view&id=1ic50hEXbZGtT14ikc_XnsqfTjKCTAzy3
VMild_D_9541,VMilddemented,68.84963989,83.82727843,2.962312146,0.099746704,133.531189,FALSE,https://drive.google.com/uc?export=view&id=1gT11KDWpWIvnZrFzwwcCvVDkvFQckDKk
VMild_D_9542,VMilddemented,77.14639282,88.47489698,2.945404999,0.09034729,161.8046265,FALSE,https://drive.google.com/uc?export=view&id=1seUbFbovVvRS2oj8s9LPJpp3Ac-JtYTB
VMild_D_9543,VMilddemented,69.6427002,81.28182308,3.022378162,0.100845337,148.0536499,FALSE,https://drive.google.com/uc?export=view&id=1EwZn9iINgSh9kLhvX6f37V5R_A08qSr6
VMild_D_9544,VMilddemented,73.95465088,85.94596542,2.994328177,0.100112915,152.7822266,FALSE,https://drive.google.com/uc?export=view&id=1VqL6-kx31xR8Mb0qstWM8FSvkNJO2QBt
VMild_D_9545,VMilddemented,80.78825378,88.26966916,3.005777889,0.09715271,167.2310181,FALSE,https://drive.google.com/uc?export=view&id=1hLPieLItHwmmUfRPbpbqOAmfg1-FidZb
VMild_D_9546,VMilddemented,79.2844696,88.19356815,2.947453727,0.094360352,172.7289429,FALSE,https://drive.google.com/uc?export=view&id=1BHd_nkxqqD3o6doWqylm4RN9wkdwh_xH
VMild_D_9547,VMilddemented,72.54046631,84.18865025,2.966375102,0.095352173,156.1983032,FALSE,https://drive.google.com/uc?export=view&id=1lvA3nGHw8fb7hIcyNkdOjr3Ucv7JkoqG
VMild_D_9548,VMilddemented,80.85435486,90.2717165,2.945708296,0.091796875,169.7219849,FALSE,https://drive.google.com/uc?export=view&id=1kOCwexafTecYYSXmsoJ7wbJpCsfXTCcp
VMild_D_9549,VMilddemented,77.50067139,85.45337356,2.995310659,0.099533081,160.9572144,FALSE,https://drive.google.com/uc?export=view&id=1LQq8WP2JbbuwR1423wglmfqVo9Z-8_Bl
VMild_D_9550,VMilddemented,73.1474762,84.06687042,2.998087826,0.101547241,146.9902344,FALSE,https://drive.google.com/uc?export=view&id=1iFVfc0Tterelss4blw0tAHYk0UyoTFcQ
VMild_D_9551,VMilddemented,80.22930908,89.55593283,2.950961287,0.091293335,172.9780273,FALSE,https://drive.google.com/uc?export=view&id=1Wm98veXt5ufrOVuqdX41V8n66u-Ks0X2
VMild_D_9552,VMilddemented,68.18281555,83.14361948,2.949820515,0.08883667,128.8759155,FALSE,https://drive.google.com/uc?export=view&id=1cflUaRd8BlqJoo8IKBWu3yJIelgOAqLj
VMild_D_9553,VMilddemented,40.65423584,50.03675208,2.798327185,0.083511353,77.01739502,FALSE,https://drive.google.com/uc?export=view&id=1GRXNdTqCSNYaazwL3M9Jfcw473C46Nn3
VMild_D_9554,VMilddemented,71.35302734,83.86146096,2.995549117,0.101593018,147.3977051,FALSE,https://drive.google.com/uc?export=view&id=1PlXRFFfdx3dE4sQ_udB2eraX6D5zncnQ
VMild_D_9555,VMilddemented,74.65510559,83.86241811,3.00205453,0.098358154,147.5186768,FALSE,https://drive.google.com/uc?export=view&id=1pfdvS7L4lJbc7o6GUKEea7CnqyAuUsMO
VMild_D_9556,VMilddemented,78.25491333,87.03494205,2.97506445,0.094924927,166.5739136,FALSE,https://drive.google.com/uc?export=view&id=16lPLqgiwLjytzFIO0exJ4u1zkuQ40fzr
VMild_D_9557,VMilddemented,65.62962341,77.1225436,2.917540983,0.089523315,131.5186768,FALSE,https://drive.google.com/uc?export=view&id=19Ki6EqAQxgLC6Q-nA10g4VLRH7ZZauKn
VMild_D_9558,VMilddemented,68.53829956,83.90999394,2.916119787,0.092681885,133.5550537,FALSE,https://drive.google.com/uc?export=view&id=1F3qWqfq1nZg8GKtYQPk8wVvhc-t2NN8u
VMild_D_9559,VMilddemented,62.79397583,75.88533528,2.96815214,0.103881836,139.472229,FALSE,https://drive.google.com/uc?export=view&id=1s5iA1AGxv5h6XDqQro-nFdFRsjwfK30S
VMild_D_9560,VMilddemented,73.76280212,83.21537668,3.002911777,0.105331421,160.7719116,FALSE,https://drive.google.com/uc?export=view&id=1N0bCpn8f4zyd_9XdCgR8mThdDa4cwWEF
VMild_D_9561,VMilddemented,72.82925415,82.78160329,2.981845152,0.096847534,155.1229248,FALSE,https://drive.google.com/uc?export=view&id=18E55pMg_Il5riwnpUsxfPHbtnbkZomyf
VMild_D_9562,VMilddemented,69.83483887,82.252828,2.990954195,0.09677124,144.0974731,FALSE,https://drive.google.com/uc?export=view&id=1lZTDstMDR5vWgLB6u0gFCw06ory9OhXZ
VMild_D_9563,VMilddemented,69.63209534,81.85262438,2.999298983,0.103134155,145.5274658,FALSE,https://drive.google.com/uc?export=view&id=1-36grsyvJVEgKoaiEpZD7DR9vVh9kDVd
